sample1	sample2	average_score	location.1	country.1	sampleType.1	location.2	country.2	sampleType.2	comparisons	compared_locations	host_comparisons
G0065_i2	G0361_i2	0.858801364602234	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0065_i2	G0361_i3	0.879780851893288	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0065_i2	G0362_i3	0.816412963761417	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0065_i2	G0363_i4	0.880773117875188	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0065_i2	G0364_i3	0.913958478058041	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0065_i2	G0365_i1	0.902501160894153	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0065_i2	G0370_i3	0.853509409729739	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0065_i2	G0371_i3	0.888935945490611	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0065_i2	G0380_i2	0.837245344278707	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0065_i2	G0385_i1	0.863467221263993	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0065_i2	G0390_i2	0.859364588772325	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0065_i2	G0391_i2	0.852637540342479	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0065_i2	G0393_i1	0.826865972298126	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0065_i2	G0395_i1	0.842223709046473	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0065_i2	G0411_i1	0.89562216718179	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0065_i2	G0412_i1	0.88524957358244	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0065_i2	G0416_i3	0.849711433938779	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0065_i2	LL_i12	0.835409472832623	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	LL_i14	0.857137249250825	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	LL_i15	0.828428150958611	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	LL_i21	0.831324345864487	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	LL_i22	0.838182831897328	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	LL_i24	0.855930752923296	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	LL_i29	0.847235858760992	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	LL_i31	0.860672451721798	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	LL_i33	0.850658002754273	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	LL_i34	0.828890667997857	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	LL_i39	0.866552500324759	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	LL_i41	0.811390459027042	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	LL_i44a	0.826231693541292	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	LL_i44b	0.817822083504414	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	T150_i1	0.834021975831555	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	T150_i2	0.840520348734544	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	T262_i1	0.816289735584096	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0065_i2	T262_i2	0.819588390746931	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	G0078_i1	0.848117229069073	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0174_i1	0.847384298885576	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0174_i2	0.839905388590396	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0174_i3	0.850522093351561	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0174_i4	0.814182777926439	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0218_i4b	0.794188764349198	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0315_i1	0.859075081609673	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0315_i2	0.868732547134582	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0317_i1	0.831292639009877	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0321_i2	0.832630930329165	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0322_i1	0.871406797103256	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i1	G0333_i1	0.855500438314015	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0348_i1	0.817778369767148	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0348_i2	0.842997606822918	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0349_i1	0.880694069973483	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i1	G0350_i2	0.829900213293199	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i1	G0354_i1	0.864212031531971	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0354_i2	0.865907984033335	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0354_i4	0.824919095424001	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0355_i2	0.841843910549567	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i1	G0361_i1	0.871312083999438	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0361_i2	0.885270597563415	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0361_i3	0.847667146142336	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0362_i3	0.857238636939766	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i1	G0363_i4	0.833797684722692	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0364_i3	0.829329063746411	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i1	G0365_i1	0.855720680898472	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i1	G0370_i3	0.837875482655984	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0371_i3	0.830791915846943	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i1	G0380_i2	0.853177106864952	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0385_i1	0.830758442716593	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i1	G0390_i2	0.879297890763015	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i1	G0391_i2	0.901351506873328	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0393_i1	0.858081962533182	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0395_i1	0.885110659516384	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i1	G0411_i1	0.848915913719461	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	G0412_i1	0.844396550868583	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i1	G0416_i3	0.827427664487961	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i1	LL_i12	0.82207958328592	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	LL_i14	0.852762222996328	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	LL_i15	0.829524900127384	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	LL_i21	0.817756629883997	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	LL_i22	0.812803996762321	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	LL_i24	0.838350630275062	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	LL_i29	0.798025633173263	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	LL_i31	0.823252020351053	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	LL_i33	0.849401848635118	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	LL_i34	0.804801069834016	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	LL_i39	0.836487761861627	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	LL_i41	0.816153326866807	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	LL_i44a	0.820564082693421	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	LL_i44b	0.796333442242605	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	T150_i1	0.852624385155708	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	T150_i2	0.850423192973852	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	T262_i1	0.834076346683717	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i1	T262_i2	0.819926081310493	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	G0078_i1	0.870110014726185	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0174_i1	0.847431932329827	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0174_i2	0.803112050359123	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0174_i3	0.869100073397751	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0174_i4	0.865917158436868	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0218_i4b	0.880225537643165	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0315_i1	0.870877722798345	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0315_i2	0.855316020925389	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0317_i1	0.893733255711217	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0321_i2	0.849212346661408	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0322_i1	0.872837968362436	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i2	G0333_i1	0.858782651749784	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0348_i1	0.857645598776723	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0348_i2	0.840904055618041	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0349_i1	0.869101881181502	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i2	G0350_i2	0.806294885983552	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i2	G0354_i1	0.844759173968624	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0354_i2	0.871809597577977	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0354_i4	0.872601623574052	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0355_i2	0.847027034486578	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i2	G0361_i1	0.878524436056686	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0361_i2	0.877189178053046	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0361_i3	0.891566594330959	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0362_i3	0.874123919816376	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i2	G0363_i4	0.834226828048907	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0364_i3	0.8412187004219	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i2	G0365_i1	0.849058256791837	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i2	G0370_i3	0.850625288772665	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0371_i3	0.805218274785875	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i2	G0380_i2	0.89180344343582	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0385_i1	0.887626239947991	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i2	G0390_i2	0.878903024693322	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i2	G0391_i2	0.89023168966192	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0393_i1	0.888038151075264	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0395_i1	0.875005258779388	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i2	G0411_i1	0.819133302417728	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	G0412_i1	0.839530356801796	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i2	G0416_i3	0.867976266285273	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i2	LL_i12	0.850521235758577	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	LL_i14	0.838782635093863	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	LL_i15	0.838687375230363	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	LL_i21	0.819923860652992	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	LL_i22	0.783697175757933	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	LL_i24	0.820249441868406	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	LL_i29	0.829466116215834	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	LL_i31	0.835405040640516	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	LL_i33	0.814495122234752	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	LL_i34	0.832331381550673	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	LL_i39	0.814260998679646	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	LL_i41	0.833633490010128	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	LL_i44a	0.820519791876202	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	LL_i44b	0.834906486535133	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	T150_i1	0.851625107956683	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	T150_i2	0.865372721910669	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	T262_i1	0.844117996289116	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i2	T262_i2	0.868819704953466	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i3	G0078_i1	0.863226250233198	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0174_i1	0.859200453558344	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0174_i2	0.832849355767585	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0174_i3	0.831512634318602	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0174_i4	0.84998689078689	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0218_i4b	0.847678255351419	Lambarene	Gabon	Adult	Lambarene	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0315_i1	0.845317713506844	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0315_i2	0.824164451595197	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0317_i1	0.860883953711212	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0321_i2	0.81119059764332	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0322_i1	0.860591393890863	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i3	G0333_i1	0.863419801272113	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0348_i1	0.867211916251577	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0348_i2	0.891629092819659	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0349_i1	0.859495633578044	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i3	G0350_i2	0.826252229578818	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i3	G0354_i1	0.849807558344015	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0354_i2	0.835814383354915	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0354_i4	0.827826543650711	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0355_i2	0.820952807453646	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i3	G0361_i1	0.866897543081783	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0361_i2	0.852618593667975	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0361_i3	0.879974479432605	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0362_i3	0.856845636622938	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i3	G0363_i4	0.823665372584768	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0364_i3	0.848198632644323	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i3	G0365_i1	0.79266758228413	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i3	G0370_i3	0.857950378722411	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0371_i3	0.83125659809451	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i3	G0380_i2	0.84996400597939	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0385_i1	0.88180117084408	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i3	G0390_i2	0.890455216886429	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i3	G0391_i2	0.882037023404223	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0393_i1	0.850785355260351	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0395_i1	0.841309456576012	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i3	G0411_i1	0.82563458004509	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	G0412_i1	0.838117419472633	Lambarene	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0075_i3	G0416_i3	0.847888321679029	Lambarene	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0075_i3	LL_i12	0.871018111422652	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i3	LL_i14	0.851192830620651	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i3	LL_i15	0.822426035528125	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i3	LL_i21	0.836441910167848	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i3	LL_i22	0.815956677489206	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i3	LL_i24	0.829861804061323	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i3	LL_i29	0.8507080705168	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i3	LL_i31	0.837725147353564	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i3	LL_i33	0.824930924780664	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i3	LL_i34	0.812506294616191	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i3	LL_i39	0.826271924786688	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i3	LL_i41	0.810762588964421	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i3	LL_i44a	0.827937048282284	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0075_i3	LL_i44b	0.836975196348116	Lambarene	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
